player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_passing_tds,career_rushing_tds,career_receiving_tds,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_passing_tds,playoff_rushing_tds,playoff_receiving_tds,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle
00-0037612,Evan Neal,OT,Alabama,2000-09-19,2022,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,False,79.0,340.0,,,,,,
NEA166116,Frankie Neal,WR,Fort Hays; Florida,1965-10-01,1987,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,71,0,0,False,73.0,202.0,,,,,,
00-0032382,Keanu Neal,S,Florida,1995-07-26,2016,2023,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,2.5,4,17,1,0,False,72.0,211.0,4.62,17.0,38.0,132.0,7.09,4.38
00-0011957,Leon Neal,RB,Washington,1972-09-11,1996,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196,0,0,False,69.0,185.0,,,,,,
00-0011958,Lorenzo Neal,FB,Fresno State,1970-12-27,1993,2008,10,125,0,426,699,0,3,8,11,5,0,13,36,0,0,0,0,0,0.0,0,89,0,0,False,71.0,255.0,,,,,,
00-0027664,Mike Neal,OLB,Purdue,1987-06-26,2010,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,56,0,0,False,75.0,262.0,4.87,31.0,33.0,113.0,7.53,4.53
NEA415290,Speedy Neal,FB,Miami,1962-08-26,1984,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,82,0,0,False,74.0,254.0,,,,,,
00-0034391,Siran Neal,CB,Jacksonville State,1994-08-04,2018,2025,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,94,1.0,0,154,0,0,False,72.0,206.0,4.56,17.0,40.5,122.0,7.0,4.28
00-0032592,Sharrod Neasman,S,Florida Atlantic,1991-10-14,2016,2021,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,198.0,,,,,,
00-0021305,Larry Ned,RB,San Diego State,1978-08-23,2003,2004,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197,0,0,False,71.0,217.0,4.62,15.0,34.5,120.0,7.12,
00-0011983,Dan Neil,G,Texas,1973-10-21,1997,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67,0,0,False,74.0,285.0,,,,,,
NEI498348,Kenny Neil,DE,Iowa State,1959-01-08,1981,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,169,0,0,False,76.0,244.0,,,,,,
00-0028191,Chris Neild,NT,West Virginia,1987-12-01,2011,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,253,0,0,False,74.0,328.0,5.06,30.0,29.0,106.0,7.56,4.46
NEI664464,Bill Neill,DT,Pittsburgh,1959-03-15,1981,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,115,0,0,False,76.0,258.0,,,,,,
NEI747522,Steve Neils,OLB,Minnesota,1951-05-02,1974,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,111,0,0,False,74.0,217.0,,,,,,
NEL027686,Mike Nelms,DB,Baylor; Sam Houston State; Tarrant County JC,1955-04-08,1980,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,170,0,0,False,73.0,188.0,,,,,,
00-0035254,Anthony Nelson,LB,Iowa,1997-03-04,2019,2025,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,18.5,0,107,0,0,False,79.0,271.0,4.82,18.0,35.5,118.0,6.95,4.23
00-0022125,Bruce Nelson,C,Iowa,1979-05-12,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,0,0,False,77.0,301.0,5.26,21.0,,,,
NEL166116,Chuck Nelson,K,Washington,1960-02-23,1983,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,87,0,0,False,71.0,175.0,,,,,,
00-0031350,Corey Nelson,ILB,Oklahoma,1992-04-22,2014,2019,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1.0,0,242,0,0,False,73.0,226.0,,,,,,
00-0011997,Darrin Nelson,RB,Stanford,1959-01-02,1982,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,False,69.0,180.0,,,,,,
00-0027322,David Nelson,WR,Florida,1986-11-07,2010,2015,5,49,0,0,1530,0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,215.0,,,,,,
NEL332232,Derrie Nelson,LB,Nebraska,1958-02-08,1983,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,108,0,0,False,74.0,236.0,,,,,,
NEL415290,Ed Nelson,DE,Auburn,1960-04-30,1982,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,172,0,0,False,75.0,272.0,,,,,,
00-0040224,Jack Nelson,OT,Wisconsin,2002-01-15,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,218,0,0,False,79.0,314.0,,,,,,
00-0032112,J.J. Nelson,WR,UAB,1992-04-24,2015,2021,5,49,0,120,1475,0,1,11,12,2,0,0,33,0,0,0,0,1,0.0,0,159,0,0,False,70.0,160.0,4.28,,36.0,127.0,7.02,4.15
00-0028167,Jonathan Nelson,S,Oklahoma,1988-05-06,2011,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,229,0,0,False,70.0,197.0,,,,,,
00-0026176,Jordy Nelson,WR,Kansas State,1985-05-31,2008,2018,10,148,0,-2,8587,0,0,72,72,13,0,0,667,0,0,5,5,5,0.0,0,36,1,0,False,75.0,217.0,4.51,,31.0,123.0,7.03,4.35
NEL526034,Karl Nelson,OT,Iowa State,1960-06-14,1984,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,False,78.0,285.0,,,,,,
00-0035328,Matt Nelson,OT,Iowa,1995-12-19,2019,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,315.0,,,,,,
00-0034767,Nick Nelson,CB,Wisconsin; Hawaii,1996-10-16,2018,2021,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0,110,0,0,False,71.0,205.0,4.52,17.0,,123.0,,
00-0034342,Quenton Nelson,G,Notre Dame,1996-03-19,2018,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,False,77.0,330.0,,35.0,26.5,105.0,7.65,4.62
00-0025408,Reggie Nelson,FS,Florida; Coffeyville CC,1983-09-21,2007,2018,11,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,6.5,38,21,2,0,False,71.0,210.0,4.48,,34.5,,,
00-0012015,Reggie Nelson,G,McNeese State,1976-06-23,1999,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,141,0,0,False,75.0,321.0,,,,,,
NEL692150,Bob Nelson,ILB,Nebraska,1953-06-30,1975,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,0,0,False,76.0,232.0,,,,,,
NEL698150,Bob Nelson,NT,Miami,1959-03-03,1986,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120,0,0,False,76.0,260.0,,,,,,
00-0027088,Shawn Nelson,TE,Southern Mississippi,1985-10-05,2009,2011,2,13,0,0,182,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,121,0,0,False,77.0,273.0,4.52,19.0,33.0,115.0,6.96,4.46
00-0032150,Steven Nelson,CB,Oregon State; College of the Sequoias,1993-01-22,2015,2024,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,1.0,13,98,0,0,False,71.0,194.0,4.49,19.0,34.5,115.0,6.88,4.07
NEL719836,Steve Nelson,LB,North Dakota State; Augsburg College,1951-04-26,1974,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,0,0,False,74.0,230.0,,,,,,
00-0012023,Jamar Nesbit,G,South Carolina,1976-12-17,1999,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,328.0,,,,,,
NET415290,Doug Nettles,DB,Vanderbilt,1951-08-13,1974,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,129,0,0,False,72.0,179.0,,,,,,
00-0012034,Keith Neubert,TE,Nebraska,1964-09-13,1988,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,203,0,0,False,77.0,250.0,,,,,,
00-0018578,Ryan Neufeld,FB,UCLA,1975-11-22,1999,2007,5,10,0,14,129,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,245.0,,,,,,
00-0028025,Drake Nevis,DT,LSU,1989-05-08,2011,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,87,0,0,False,73.0,310.0,5.06,31.0,30.5,112.0,7.71,4.65
00-0012042,Jeremy Newberry,C,California,1976-03-23,1998,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,58,0,0,False,77.0,315.0,,,,,,
00-0012044,Tom Newberry,G,Wisconsin La Crosse,1962-12-20,1986,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,0,0,False,74.0,285.0,,,,,,
00-0012045,Richard Newbill,LB,Miami; Bakersfield College,1968-02-08,1990,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,126,0,0,False,73.0,240.0,,,,,,
00-0027768,Marshall Newhouse,G,TCU,1988-09-29,2010,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,169,0,0,False,76.0,330.0,4.99,25.0,25.0,97.0,7.4,4.6
00-0021560,Reggie Newhouse,WR,Baylor,1981-02-16,2004,2005,2,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,191.0,,,,,,
00-0012056,Anthony Newman,S,Oregon,1965-11-25,1988,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,False,72.0,215.0,,,,,,
00-0012061,Pat Newman,WR,Utah State,1968-09-10,1990,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,249,0,0,False,71.0,189.0,,,,,,
00-0012059,Keith Newman,LB,North Carolina,1977-01-19,1999,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,119,0,0,False,74.0,250.0,,,,,,
00-0040210,Luke Newman,G,Michigan State; Holy Cross,2002-03-03,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195,0,0,False,76.0,308.0,,,,,,
00-0036631,Royce Newman,G,Mississippi,1997-08-17,2021,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,142,0,0,False,77.0,310.0,,,,,,
00-0022045,Terence Newman,CB,Kansas State,1978-09-04,2003,2017,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,749,2.0,42,5,2,0,False,70.0,197.0,4.37,,41.0,136.0,6.88,3.83
00-0012066,Craig Newsome,DB,Arizona State; San Bernardino Valley,1971-08-10,1995,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,0,0,False,72.0,188.0,,,,,,
00-0036907,Dazz Newsome,WR,North Carolina,1999-05-15,2021,2022,1,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,221,0,0,False,70.0,184.0,4.59,12.0,34.0,121.0,7.38,4.38
00-0036996,Greg Newsome II,CB,Northwestern,2000-05-18,2021,2025,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1.0,3,26,0,0,False,72.0,192.0,4.39,18.0,40.0,123.0,6.9,4.26
00-0012067,Harry Newsome,P,Wake Forest,1963-01-25,1985,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,214,0,0,False,72.0,192.0,,,,,,
00-0028417,Jamar Newsome,WR,UCF,1987-11-05,2011,2013,2,7,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,201.0,4.46,13.0,38.5,129.0,6.83,4.22
00-0034565,Detrez Newsome,RB,Western Carolina,1994-03-06,2018,2019,1,3,0,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,210.0,,,,,,
00-0030995,Jonathan Newsome,OLB,Ball State; Ohio State,1991-01-22,2014,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,166,0,0,False,75.0,247.0,4.73,21.0,34.0,117.0,7.31,4.63
NEW589446,Ozzie Newsome,TE,Alabama,1956-03-15,1978,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23,0,0,False,74.0,232.0,,,,,,
NEW616239,Timmy Newsome,FB,Winston Salem State University,1958-05-17,1980,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,162,0,0,False,73.0,232.0,,,,,,
00-0012071,Vince Newsome,FS,Washington,1961-01-22,1983,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,97,0,0,False,73.0,179.0,,,,,,
00-0021102,Kendall Newson,WR,Middle Tennessee State,1980-03-05,2003,2005,1,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,222,0,0,False,73.0,193.0,4.69,,33.5,117.0,6.87,4.27
00-0027939,Cam Newton,QB,Auburn; Blinn College; Florida,1989-05-11,2011,2021,11,147,32382,5628,62,194,75,1,270,7,1821,258,0,10,2,0,12,0,0.0,0,1,3,1,False,77.0,245.0,4.56,,35.0,126.0,6.92,4.18
00-0028152,Derek Newton,OT,Arkansas State; Hinds CC,1987-11-16,2011,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,214,0,0,False,78.0,315.0,5.0,24.0,25.5,100.0,7.76,5.0
00-0039906,Jer'Zhan Newton,DT,Illinois,2002-08-31,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,0,0,False,74.0,295.0,,,,,,
00-0039375,Josh Newton,CB,TCU; Louisiana-Monroe,2000-09-14,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,149,0,0,False,71.0,190.0,,,,,,
00-0012082,Tim Newton,NT,Florida,1963-03-23,1985,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,164,0,0,False,72.0,269.0,,,,,,
00-0033123,Yannick Ngakoue,DE,Maryland,1995-03-31,2016,2024,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,70.5,2,69,1,0,False,74.0,246.0,4.75,26.0,34.5,118.0,7.35,4.5
00-0024227,Haloti Ngata,DT,Oregon,1984-01-21,2006,2018,12,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,32.5,5,12,5,2,False,76.0,340.0,5.13,37.0,31.5,110.0,7.95,4.65
00-0012085,Dat Nguyen,ILB,Texas A&M,1975-09-25,1999,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,85,0,0,False,71.0,238.0,,,,,,
00-0036367,Lucas Niang,OT,TCU,1998-08-19,2020,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,96,0,0,False,78.0,315.0,,,,,,
00-0025496,Stephen Nicholas,OLB,University of South Florida,1983-05-01,2007,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,109,0,0,False,75.0,236.0,4.64,29.0,33.5,110.0,7.29,4.45
00-0034387,Bilal Nichols,DT,Delaware,1996-09-14,2018,2025,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,14.0,1,145,0,0,False,75.0,313.0,4.95,29.0,,,,
00-0012092,Gerald Nichols,DT,Florida State,1964-02-10,1987,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,187,0,0,False,74.0,261.0,,,,,,
00-0038409,Lew Nichols III,RB,Central Michigan,2001-08-16,2023,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,235,0,0,False,70.0,220.0,,,,,,
NIC286400,Mark Nichols,LB,Colorado State; Golden West,1956-10-23,1978,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,207,0,0,False,75.0,225.0,,,,,,
NIC315040,Mark Nichols,WR,San Jose State; Bakersfield College,1959-10-29,1981,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,False,74.0,210.0,,,,,,
NIC400960,Ricky Nichols,WR,East Carolina,1962-07-27,1985,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,200,0,0,False,70.0,176.0,,,,,,
00-0024371,A.J. Nicholson,LB,Florida State,1983-06-25,2006,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,157,0,0,False,73.0,240.0,4.88,25.0,,116.0,7.37,4.43
NIC544160,Calvin Nicholson,DB,Oregon State; West Los Angeles College,1967-07-09,1989,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300,0,0,False,69.0,183.0,,,,,,
00-0023575,Donte Nicholson,DB,Oklahoma; Mt. San Antonio,1981-12-18,2005,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,141,0,0,False,73.0,216.0,4.56,18.0,,,,
00-0033527,Montae Nicholson,FS,Michigan State,1995-12-04,2017,2019,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.0,3,123,0,0,False,74.0,212.0,4.42,,35.0,125.0,,
00-0012102,Hardy Nickerson,MLB,California,1965-09-01,1987,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,122,0,0,False,74.0,230.0,,,,,,
00-0034274,Parry Nickerson,CB,Tulane,1994-10-11,2018,2025,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0,179,0,0,False,70.0,182.0,4.32,15.0,,,,
00-0022100,Donnie Nickey,FS,Ohio State,1980-04-25,2003,2010,2,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,154,0,0,False,75.0,226.0,4.65,17.0,33.5,119.0,7.08,4.16
00-0026304,Carl Nicks,G,Nebraska; New Mexico State; Hartnell College,1985-05-14,2008,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,164,0,0,False,77.0,349.0,5.22,31.0,25.5,109.0,7.91,4.68
00-0027005,Hakeem Nicks,WR,North Carolina,1988-01-14,2009,2015,7,90,0,8,5081,0,0,31,31,7,0,0,542,0,0,5,5,0,0.0,0,29,0,0,False,73.0,208.0,4.51,,36.0,,,
00-0032796,Dadi Nicolas,LB,Virginia Tech,1992-09-29,2016,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,203,0,0,False,75.0,235.0,4.74,14.0,41.0,116.0,7.04,4.38
NIE092287,Steve Niehaus,DT,Notre Dame,1954-09-25,1976,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,False,76.0,263.0,,,,,,
NIE376848,Gifford Nielsen,QB,BYU,1954-10-25,1978,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,73,0,0,False,76.0,205.0,,,,,,
00-0036648,Nick Niemann,LB,Iowa,1997-12-02,2021,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0,1,185,0,0,False,75.0,234.0,,,,,,
00-0023686,Doug Nienhuis,OT,Oregon State,1982-02-16,2005,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,254,0,0,False,78.0,307.0,5.15,22.0,29.5,99.0,7.5,4.47
NIE738296,John Nies,P,Arizona; Nassau CC,1967-02-13,1990,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,154,0,0,False,74.0,199.0,,,,,,
00-0031044,Troy Niklas,TE,Notre Dame,1992-09-18,2014,2017,4,19,0,0,203,0,0,3,3,0,0,0,0,0,0,0,0,7,0.0,0,52,0,0,False,78.0,270.0,4.84,27.0,32.0,114.0,7.57,4.55
00-0024349,Rob Ninkovich,OLB,Purdue; Joliet Junior College,1984-02-01,2006,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,135,0,0,False,74.0,260.0,4.91,23.0,34.5,116.0,6.96,4.18
00-0039732,Bo Nix,QB,Oregon; Auburn,2000-02-25,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,0,0,False,74.0,217.0,,,,,,
00-0020413,John Nix,DT,Southern Mississippi,1976-11-24,2001,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240,0,0,False,73.0,313.0,,,,,,
00-0031049,Louis Nix,DT,Notre Dame,1991-07-31,2014,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,83,0,0,False,74.0,331.0,5.32,,25.5,97.0,8.29,4.94
00-0012124,Roosevelt Nix,DE,"Central State University, Oh; College of DuPage",1967-04-17,1992,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,199,0,0,False,78.0,292.0,,,,,,
00-0030741,Roosevelt Nix,FB,Kent State,1992-03-30,2015,2019,5,15,0,4,69,0,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,248.0,,,,,,
00-0036558,Daviyon Nixon,DT,Iowa,1998-12-13,2021,2022,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0,158,0,0,False,75.0,305.0,4.9,,28.5,106.0,7.68,4.7
NIX581406,Fred Nixon,WR,Oklahoma,1958-09-22,1980,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,87,0,0,False,71.0,191.0,,,,,,
NIX664464,Jeff Nixon,DB,Richmond,1956-10-13,1979,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,87,0,0,False,75.0,190.0,,,,,,
00-0035133,Keisean Nixon,CB,South Carolina,1997-06-22,2019,2025,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,200.0,,,,,,
00-0032157,Taurean Nixon,CB,Tulane; Memphis,1991-02-07,2015,2017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,251,0,0,False,70.0,187.0,,,,,,
NIX747522,Tory Nixon,DB,San Diego State; Arizona; Phoenix College,1962-02-24,1985,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,False,71.0,186.0,,,,,,
00-0036536,Tre Nixon,WR,UCF; Mississippi,1998-01-26,2021,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,242,0,0,False,74.0,190.0,4.44,18.0,35.5,125.0,6.81,4.27
NIZ415291,Bob Niziolek,TE,Colorado,1958-06-30,1981,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,211,0,0,False,76.0,220.0,,,,,,
00-0033885,David Njoku,TE,Miami,1996-07-10,2017,2025,7,90,0,-6,3264,0,0,25,25,3,0,0,159,0,0,0,0,2,0.0,0,29,1,0,False,76.0,246.0,4.64,21.0,37.5,133.0,6.97,4.34
00-0025638,Chad Nkang,DB,Elon,1985-07-01,2007,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,251,0,0,False,71.0,215.0,4.52,23.0,36.5,118.0,7.1,4.34
00-0032761,Robert Nkemdiche,DT,Mississippi,1994-09-19,2016,2021,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5,0,29,0,0,False,75.0,296.0,4.87,28.0,35.0,116.0,,
00-0020261,Mathias Nkwenti,OT,Temple,1978-05-11,2001,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,111,0,0,False,75.0,300.0,5.57,29.0,35.5,113.0,7.66,4.18
00-0034818,Derrick Nnadi,NT,Florida State,1996-05-09,2018,2025,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5.0,1,75,0,0,False,73.0,317.0,5.38,25.0,27.0,96.0,8.15,5.02
00-0012136,Brian Noble,LB,Arizona State; Fullerton,1962-09-06,1985,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,125,0,0,False,75.0,237.0,,,,,,
00-0029183,Danny Noble,TE,Toledo,1989-03-30,2012,2013,1,2,0,0,63,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,248.0,,,,,,
00-0040138,Jaylin Noel,WR,Iowa State,2002-09-04,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,79,0,0,False,71.0,200.0,,,,,,
00-0012146,Al Noga,DT,Hawaii,1965-09-16,1988,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,71,0,0,False,73.0,259.0,,,,,,
00-0012147,Niko Noga,LB,Hawaii,1962-03-01,1984,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,201,0,0,False,73.0,230.0,,,,,,
00-0026948,Troy Nolan,DB,Arizona State; College of the Canyons,1986-09-07,2009,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,223,0,0,False,74.0,202.0,4.58,12.0,31.5,117.0,7.06,4.3
00-0040706,Walter Nolen,DT,Mississippi; Texas A&M,2003-10-14,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,False,76.0,296.0,,,,,,
00-0012155,Danny Noonan,DT,Nebraska,1965-07-14,1987,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,0,0,False,76.0,282.0,,,,,,
00-0024825,Jake Nordin,FB,Northern Illinois,1984-07-08,2007,2010,1,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,262.0,,,,,,
00-0020369,Dennis Norman,OT,Princeton,1980-01-26,2001,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,222,0,0,False,77.0,313.0,5.16,25.0,35.0,107.0,8.08,4.72
